Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,count,HomePlanet_,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_,CryoSleep_True,Destination_,Destination_55.Cancri.e,Destination_PSO.J318.5.22,VIP_,VIP_True,Cabin1_,Cabin1_A,Cabin1_B,Cabin1_C,Cabin1_D,Cabin1_E,Cabin1_G,Cabin1_T,Cabin2_,Cabin2_P
20,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,44,0,3452,83,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17,0,311,6,4236,557,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
29,1290,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,352,14,1,407,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,89,0,795,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,414,239,681,352,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,213,202,288,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,53,652,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,0,0,0,22,1030,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,0,1663,336,1855,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
57,0,0,0,0,0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
29,0,889,0,4921,290,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
27,0,6924,849,149,1166,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
42,0,1972,0,108,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
38,1192,5,1864,4287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,1,0,0,1,785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21,0,31,2076,77,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27,0,1,20,0,1363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,397,0,7,182,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,601,0,113,0,39,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,0,6,0,0,5531,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22,151,6,26,0,533,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,0,3527,1,2929,2236,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,57,0,1185,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,19,22,2974,3603,158,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
42,0,6244,0,10912,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,388,0,0,439,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19,0,4,0,1785,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,0,0,715,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,0,20,1540,80,512,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
21,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,127,76,976,118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,771,0,183,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
44,0,819,835,266,4056,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,0,671,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21,0,717,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,0,4616,339,2008,175,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,228,0,150,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21,861,0,310,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
38,395,1035,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,1979,0,2,112,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1143,0,580,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,0,564,25,158,62,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
39,0,0,0,0,744,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,0,0,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
38,0,201,0,1308,4085,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
31,3,0,0,747,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,699,0,0,2,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,19,4900,6,6324,2056,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,0,0,23,30,815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,0,845,4,470,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,123,0,1,784,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,2081,1,0,0,25,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59,126,0,127,11,1393,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
27,0,0,0,908,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,0,4,336,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,896,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,335,0,818,3014,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,605,0,179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
25,0,1538,97,530,35,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
13,0,100,12253,6,80,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,0,2606,0,1170,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,289,1809,3,2,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,115,125,0,202,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
56,0,13561,0,2,4088,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
47,285,600,3,0,640,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,666,0,0,58,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
35,102,780,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,0,0,52,638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,94,267,2341,94,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,68,0,3700,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
42,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
25,166,0,520,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,588,0,17,0,1548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41,635,0,7,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
50,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20,0,90,561,2,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2532,1,0,59,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,345,4514,0,0,421,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,0,0,642,0,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
54,752,0,44,14,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
44,1175,0,13,642,498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
34,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
15,3,854,23,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29,0,0,272,394,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,0,1044,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,1891,0,2167,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
64,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17,0,1339,26,244,15,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,0,313,1791,414,1675,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
27,1228,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
26,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
59,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,0,6,24,0,672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
47,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,2,3,1501,26,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48,12,0,0,0,796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
39,0,69,29,424,18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
28,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,590,0,47,3,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20,402,25,9,373,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
35,90,0,655,43,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,827,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17,0,0,0,0,0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
18,4,1337,0,0,182,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
53,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
35,0,2504,0,0,5496,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
48,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68,0,0,649,0,239,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,17,65,74,1548,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,32,0,304,291,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
37,864,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1880,0,15,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30,77,71,1147,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
11,0,0,0,0,0,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,1595,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29,0,841,0,1733,11,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15,0,0,0,0,0,1,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
25,0,0,0,0,0,1,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25,0,4,0,1525,475,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60,707,24,0,0,170,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,61,0,0,0,1495,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
35,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,0,833,381,0,12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
57,0,218,0,8522,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46,0,370,0,2395,1638,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
55,0,0,719,274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20,0,1,34,0,774,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31,239,321,0,0,124,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
50,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
46,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
36,994,526,0,7,1279,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
19,0,0,0,0,0,1,6,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
35,0,0,0,0,0,1,6,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
24,700,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37,18,238,0,528,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,0,0,0,0,0,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27,0,33,9,1847,2035,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40,0,0,0,0,0,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
17,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
32,0,390,60,5015,211,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,68,74,713,37,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41,0,371,0,1701,21,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,0,0,0,0,0,1,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27,2664,15,0,109,2,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,0,6,791,49,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,3135,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,0,2699,0,671,8,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14,0,0,0,0,0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,0,0,0,0,1,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
33,0,0,0,0,0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
33,1373,0,23,920,6,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,0,714,174,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,0,1190,4,455,71,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,103,0,181,1611,22,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33,1288,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1244,0,1119,0,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,1717,16,39,0,48,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,1337,0,2614,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
41,1203,756,140,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28,545,0,501,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
25,1610,29,6,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,13,813,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29,0,95,424,1,364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
23,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25,0,4209,0,2,896,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,0,0,12,726,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,0,0,743,4,6,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
53,1964,0,635,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,76,600,0,0,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30,51,0,1373,0,5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
54,0,704,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,97,725,26,104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32,2937,60,696,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,76,0,2398,102,23,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,399,0,3,0,137,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
33,0,0,704,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
